Accuracy,Precision,Recall,F1 Score,Average Precision
0.97421334778549,0.5235437385833164,0.9552819183408944,0.6763905732734603,93.08146898530526
0.0,0.0,0.0,0.0,0.0
0.97421334778549,0.5235437385833164,0.9552819183408944,0.6763905732734603,93.08146898530526
0.97421334778549,0.5235437385833164,0.9552819183408944,0.6763905732734603,93.08146898530526
0.97421334778549,0.5235437385833164,0.9552819183408944,0.6763905732734603,93.08146898530526
